ID_SAEB;ID_REGIAO;ID_UF;ID_MUNICIPIO;ID_AREA;ID_ESCOLA;IN_PUBLICA;ID_LOCALIZACAO;ID_TURMA;ID_SERIE;ID_ALUNO;IN_SITUACAO_CENSO;IN_PREENCHIMENTO_LP;IN_PREENCHIMENTO_MT;IN_PREENCHIMENTO_CH;IN_PREENCHIMENTO_CN;IN_PRESENCA_LP;IN_PRESENCA_MT;IN_PRESENCA_CH;IN_PRESENCA_CN;ID_CADERNO_LP;ID_BLOCO_1_LP;ID_BLOCO_2_LP;ID_CADERNO_MT;ID_BLOCO_1_MT;ID_BLOCO_2_MT;ID_CADERNO_CH;ID_BLOCO_1_CH;ID_BLOCO_2_CH;NU_BLOCO_1_ABERTA_CH;NU_BLOCO_2_ABERTA_CH;ID_CADERNO_CN;ID_BLOCO_1_CN;ID_BLOCO_2_CN;ID_BLOCO_3_CN;NU_BLOCO_1_ABERTA_CN;NU_BLOCO_2_ABERTA_CN;TX_RESP_BLOCO1_LP;TX_RESP_BLOCO2_LP;TX_RESP_BLOCO1_MT;TX_RESP_BLOCO2_MT;TX_RESP_BLOCO1_CH;TX_RESP_BLOCO2_CH;CO_CONCEITO_Q1_CH;CO_CONCEITO_Q2_CH;TX_RESP_BLOCO1_CN;TX_RESP_BLOCO2_CN;TX_RESP_BLOCO3_CN;CO_CONCEITO_Q1_CN;CO_CONCEITO_Q2_CN;IN_PROFICIENCIA_LP;IN_PROFICIENCIA_MT;IN_PROFICIENCIA_CH;IN_PROFICIENCIA_CN;IN_AMOSTRA;ESTRATO;ESTRATO_CIENCIAS;PESO_ALUNO_LP;PROFICIENCIA_LP;ERRO_PADRAO_LP;PROFICIENCIA_LP_SAEB;ERRO_PADRAO_LP_SAEB;PESO_ALUNO_MT;PROFICIENCIA_MT;ERRO_PADRAO_MT;PROFICIENCIA_MT_SAEB;ERRO_PADRAO_MT_SAEB;PESO_ALUNO_CH;PROFICIENCIA_CH;ERRO_PADRAO_CH;PROFICIENCIA_CH_SAEB;ERRO_PADRAO_CH_SAEB;PESO_ALUNO_CN;PROFICIENCIA_CN;ERRO_PADRAO_CN;PROFICIENCIA_CN_SAEB;ERRO_PADRAO_CN_SAEB;IN_PREENCHIMENTO_QUESTIONARIO;IN_INSE;INSE_ALUNO;NU_TIPO_NIVEL_INSE;PESO_ALUNO_INSE;TX_RESP_Q01;TX_RESP_Q02;TX_RESP_Q03;TX_RESP_Q04;TX_RESP_Q05a;TX_RESP_Q05b;TX_RESP_Q05c;TX_RESP_Q06;TX_RESP_Q07a;TX_RESP_Q07b;TX_RESP_Q07c;TX_RESP_Q07d;TX_RESP_Q07e;TX_RESP_Q08;TX_RESP_Q09;TX_RESP_Q10a;TX_RESP_Q10b;TX_RESP_Q10c;TX_RESP_Q10d;TX_RESP_Q10e;TX_RESP_Q10f;TX_RESP_Q11a;TX_RESP_Q11b;TX_RESP_Q11c;TX_RESP_Q12a;TX_RESP_Q12b;TX_RESP_Q12c;TX_RESP_Q12d;TX_RESP_Q12e;TX_RESP_Q12f;TX_RESP_Q12g;TX_RESP_Q13a;TX_RESP_Q13b;TX_RESP_Q13c;TX_RESP_Q13d;TX_RESP_Q13e;TX_RESP_Q13f;TX_RESP_Q13g;TX_RESP_Q13h;TX_RESP_Q13i;TX_RESP_Q14;TX_RESP_Q15a;TX_RESP_Q15b;TX_RESP_Q16;TX_RESP_Q17;TX_RESP_Q18;TX_RESP_Q19;TX_RESP_Q20;TX_RESP_Q21a;TX_RESP_Q21b;TX_RESP_Q21c;TX_RESP_Q21d;TX_RESP_Q21e;TX_RESP_Q22a;TX_RESP_Q22b;TX_RESP_Q22c;TX_RESP_Q22d;TX_RESP_Q22e;TX_RESP_Q22f;TX_RESP_Q22g;TX_RESP_Q22h;TX_RESP_Q23a;TX_RESP_Q23b;TX_RESP_Q23c;TX_RESP_Q23d;TX_RESP_Q23e;TX_RESP_Q23f;TX_RESP_Q23g;TX_RESP_Q23h;TX_RESP_Q23i
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438287;1;1;1;;1;1;1;;1;21;7;3;21;7;3;;;;;;11;7;1;6;2;1;BADADDACBCA;CCADBADADCB;CDDAAACCCBB;CDCAABAACBB;;;;;ACAADBDC;BCADCBBC;CDACBBDA;0;0;1;1;;1;1;11412;11412;2,35787E+15;759825;434496;291846304;23937846;2,35787E+15;1410863;491175;328820798;27452914;;;;;;5.183279742800000;1.030936;0.426204;318.623459;23.931406;1;1;56;6;24264927245;B;B;A;A;A;A;A;A;B;B;.;.;.;D;E;A;B;C;C;C;C;B;B;B;B;B;C;C;B;B;D;B;B;B;A;B;B;B;B;B;A;A;A;F;A;B;A;B;B;A;C;A;D;C;A;B;.;C;A;A;B;B;B;A;A;B;A;A;A;B
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438288;1;1;1;;1;1;1;;1;18;4;7;18;4;7;;;;;;8;9;4;3;1;2;CABBDBADDDA;BAAADDACBCA;BCAABBDBACB;CDDAAACCCAB;;;;;CBBDDCCB;CACBABAC;BAADABBA;0;2;1;1;;1;1;11412;11412;2,35787E+15;37428;40151;270605334;22120536;2,35787E+15;22745;367182;251235652;20522657;;;;;;5.183279742800000;0.373453;0.366277;281.70577;20.566476;1;1;712;8;24264927245;A;B;A;C;A;A;A;B;B;A;B;A;A;E;F;C;B;C;B;C;C;B;B;B;D;C;D;C;D;C;D;B;B;B;B;B;B;B;B;B;A;A;A;F;A;B;A;A;C;A;D;A;C;C;B;B;B;A;A;C;C;A;B;B;A;B;B;A;A;B
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438289;1;1;1;;1;1;1;;1;6;6;7;6;6;7;;;;;;5;2;4;6;3;1;BADADBADADA;BACADDACBCA;BACBACCDBCD;CDDAAADDCBB;;;;;BCBCABCB;DDABCDAC;DDCCCBDA;1;0;1;1;;1;1;11412;11412;2,35787E+15;47036;336121;252576361;18518036;2,35787E+15;643355;350671;28592299;19599819;;;;;;5.183279742800000;0.162441;0.343308;269.857461;19.276782;1;1;504;5;24264927245;A;B;A;C;A;A;A;C;B;B;A;A;B;F;F;B;C;C;C;C;C;B;A;A;B;B;D;C;B;C;D;B;B;B;A;A;A;B;B;A;B;A;A;*;A;C;A;A;B;B;B;A;C;C;D;C;D;C;B;C;D;A;A;B;B;B;A;B;B;B
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438290;1;1;1;;1;1;1;;1;1;1;2;1;1;2;;;;;;12;8;3;1;3;1;AABCDCAAACC;DBBBDBCBCCA;DCBABDCCBBA;ACBDCABBACB;;;;;CBDDBDBA;BAAAADCA;DAAAABBD;1;0;1;1;;1;1;11412;11412;2,35787E+15;-480123;334716;223533399;1844063;2,35787E+15;-689327;369459;21143629;20649924;;;;;;5.183279742800000;-0.051144;0.374004;257.864638;21.000357;1;1;502;5;24264927245;B;B;A;C;A;A;A;B;B;.;.;.;.;F;F;C;C;C;B;C;B;B;B;B;B;A;C;C;C;A;D;B;B;B;A;A;B;B;B;B;A;A;A;I;A;C;A;A;B;A;B;A;D;B;C;A;A;A;A;A;C;B;A;.;A;C;D;A;A;A
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438291;1;1;1;;1;1;1;;1;3;3;4;3;3;4;;;;;;2;1;9;2;2;3;DBCADABDCAD;BADBDBACCCA;ADBDACACDBC;CDBBADCBCAD;;;;;CBDBCADA;BCDBADCD;ACDBADCB;0;0;1;1;;1;1;11412;11412;2,35787E+15;-1586923;412415;162556065;22721329;2,35787E+15;-1408996;504388;171212315;28191419;;;;;;5.183279742800000;-1.71796;0.529937;164.2728;29.756011;1;1;506;5;24264927245;.;.;A;.;A;A;A;D;B;B;.;.;.;.;B;C;B;B;A;B;B;B;B;B;D;B;D;B;C;B;D;B;B;B;B;B;A;A;B;A;.;A;A;F;A;.;A;.;A;A;B;A;B;D;C;C;D;C;A;A;C;A;A;A;A;C;A;A;A;A
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438292;1;1;1;;1;1;1;;1;5;5;6;5;5;6;;;;;;4;1;5;4;1;2;CABDDCBCBAC;BDDADCCBAAA;AACBDCABBDA;ACABABCDBAC;;;;;BCCACABC;BCDDBDAA;ADCBABAC;0;1;1;1;;1;1;11412;11412;2,35787E+15;-492618;318671;222845008;17556657;2,35787E+15;-37177;317915;247886472;17769009;;;;;;5.183279742800000;-0.064438;0.40409;257.118155;22.689655;1;1;672;7;24264927245;B;.;.;.;A;A;A;C;A;B;.;.;A;E;E;A;B;C;C;C;C;B;B;B;B;D;D;C;C;C;D;B;B;B;B;B;B;B;B;B;A;A;A;F;A;B;A;A;B;B;C;A;D;B;C;C;A;A;A;D;B;B;B;B;B;B;B;B;B;B
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438293;1;1;1;;1;1;1;;1;20;6;2;20;6;2;;;;;;10;8;2;5;3;2;BDBADBCAADA;BDBBDBBABCB;BABBACDDBAD;ACBDCABABDA;;;;;CCDDCDBA;BCCCDACB;CAABADBA;0;1;1;1;;1;1;11412;11412;2,35787E+15;-67268;302319;212924787;1665577;2,35787E+15;-19477;340573;248875766;19035418;;;;;;5.183279742800000;0.092111;0.365148;265.908411;20.503085;1;1;645;7;24264927245;A;B;.;.;A;A;A;C;B;B;A;A;B;F;F;B;B;C;C;C;B;B;B;B;B;B;D;D;C;C;D;B;B;B;B;B;B;B;B;B;A;A;A;F;B;C;.;.;C;A;A;A;B;A;A;A;A;A;D;A;B;A;A;A;B;A;A;A;A;A
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438294;1;1;1;;1;1;1;;1;2;2;3;2;2;3;;;;;;1;2;3;7;2;1;DDBCABCAADD;CAAD.BADCCB;ADCDCABCBCD;CCBACBACABC;;;;;CCBCABCB;BADCCABA;ACACBCDD;0;2;1;1;;1;1;11412;11412;2,35787E+15;-871398;300013;201976744;16528725;2,35787E+15;-319003;358649;232134561;20045728;;;;;;5.183279742800000;0.413567;0.386471;283.958194;21.700349;1;1;456;4;24264927245;B;B;A;A;A;A;A;A;B;B;.;.;.;F;F;B;C;C;B;.;.;B;B;B;B;A;C;C;C;B;B;B;B;A;A;B;A;B;A;A;A;A;A;F;A;B;A;A;C;C;B;B;C;A;A;B;A;B;B;A;A;A;A;A;B;B;A;A;A;A
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438295;1;1;1;;0;1;1;;0;4;4;5;4;4;5;;;;;;3;5;7;9;1;3;CDDBDDAADBA;CABDDCBBDAC;BCACBBBBABB;CABBACABBCA;;;;;........;........;........;.;.;1;1;;0;1;11412;11412;2,35787E+15;-90827;380318;244981025;20952998;2,35787E+15;-64839;338493;246340378;18919162;;;;;;;;;;;1;1;522;5;24264927245;B;C;A;A;A;A;A;A;B;B;B;B;B;F;F;B;C;C;C;C;B;B;B;B;B;A;C;C;B;B;C;B;B;B;B;B;B;B;B;B;A;A;A;F;A;B;A;A;B;A;B;A;C;A;A;A;A;A;A;A;A;A;B;B;B;C;B;A;A;A
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438296;1;1;1;;1;1;1;;1;7;7;1;7;7;1;;;;;;6;4;7;8;3;2;BAAADDACBCA;DDBCDCAAACB;CDDAAACCCBB;DDABABCDCBA;;;;;AACCADBC;ACABBBDC;CCDDCABA;0;1;1;1;;1;1;11412;11412;2,35787E+15;1052738;525538;307983867;28953656;2,35787E+15;-320982;347092;23202395;1939978;;;;;;5.183279742800000;0.4586;0.378331;286.486792;21.243312;1;1;762;8;24264927245;B;.;A;A;A;A;A;C;B;B;.;.;B;E;E;B;B;C;C;C;B;B;B;B;C;D;D;D;D;D;D;B;B;B;B;B;B;B;B;B;A;A;A;F;C;B;A;B;B;C;B;A;C;D;B;B;B;C;B;B;C;B;A;A;B;C;B;B;B;B
2023;1;11;6322171;2;61436898;0;1;1625697;5;49438297;1;1;1;;1;1;1;;1;8;1;3;8;1;3;;;;;;7;6;8;9;1;3;DDBCBCACACB;CBADBADABCC;DBBADCBBCBB;CCBBABADABB;;;;;CDDCBBDA;CCDBACBB;CBBBDCCB;0;0;1;1;;1;1;11412;11412;2,35787E+15;46989;39565;27587281;21797689;2,35787E+15;-113753;317308;243606461;17735083;;;;;;5.183279742800000;0.390273;0.385268;282.65021;21.632806;1;1;578;6;24264927245;A;B;A;C;A;A;A;D;B;B;.;.;B;E;D;B;B;C;C;C;B;B;A;B;B;B;C;D;C;C;D;B;B;B;B;B;A;B;B;A;A;A;A;F;A;C;A;B;B;A;C;A;D;B;D;D;B;D;D;B;B;B;A;A;A;D;A;A;A;A
2023;1;11;6322171;2;61436900;0;1;1665090;5;49439797;1;1;1;1;;1;1;1;;6;6;7;6;6;7;1;1;2;1;2;;;;;;;BABADBCACAA;AAAADAAADCA;CCBBACCDCAD;CAAADAACCAB;CBCDDADBACDA;CBCBCACBBBAD;0;1;;;;;;1;1;1;;1;11412;11412;2,35787E+15;-713344;297034;21068447;16364602;2,35787E+15;-531258;32205;220271135;18000124;4.477777777800000;-0.332917;0.323765;241.684979;17.777522;;;;;;1;1;701;8;24264927245;A;B;A;A;A;A;A;D;B;B;A;A;B;F;F;B;B;C;C;C;B;B;B;B;C;C;D;C;D;D;D;B;B;B;B;B;B;B;B;B;A;.;.;F;B;B;A;A;B;A;A;A;D;A;A;A;C;C;C;A;B;B;D;A;A;A;A;A;A;A
2023;1;11;6322171;2;61436900;0;1;1665090;5;49439798;1;0;0;1;;0;0;1;;15;1;4;15;1;4;10;2;4;2;4;;;;;;;...........;...........;...........;...........;CADACCCCDAAD;AADBDDDAABAC;0;0;;;;;;0;0;1;;1;11412;11412;;;;;;;;;;;4.477777777800000;-0.188957;0.357129;249.589631;19.609496;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61436900;0;1;1665090;5;49439799;1;0;0;0;;0;0;0;;16;2;5;16;2;5;11;3;5;3;5;;;;;;;...........;...........;...........;...........;............;............;.;.;;;;;;0;0;0;;1;11412;11412;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61436900;0;1;1665090;5;49439861;1;0;0;0;;0;0;0;;17;3;6;17;3;6;12;4;6;4;6;;;;;;;...........;...........;...........;...........;............;............;.;.;;;;;;0;0;0;;1;11412;11412;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440281;1;0;0;1;;0;0;1;;12;5;7;12;5;7;7;7;8;7;8;;;;;;;...........;...........;...........;...........;DBCAADBBCCBA;DBCACDDDBADB;12;2;;;;;;0;0;1;;1;11412;11412;;;;;;;;;;;4.477777777800000;0.28313;0.349629;275.511371;19.197717;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440282;1;1;1;1;;1;1;1;;22;1;2;22;1;2;29;9;10;2;6;;;;;;;CBDDADABBCA;DCAABDDCDAB;BCDCABBCCCC;CACBCDADCDD;A*ACCABDDDBD;ABDCCABBBBAD;0;.;;;;;;1;1;1;;1;11412;11412;2,35787E+15;-2086315;414305;135042881;22825456;2,35787E+15;-2109081;496378;132082934;27743722;4.477777777800000;-1.67206;0.484091;168.154242;26.580846;;;;;;1;1;521;5;24264927245;A;B;A;C;A;A;A;A;B;A;A;A;B;F;F;B;A;B;B;B;B;B;B;B;B;B;B;B;B;B;D;B;B;A;B;B;B;B;A;B;A;A;A;F;.;C;B;A;A;A;B;A;D;B;A;A;C;B;A;A;A;B;C;D;B;B;B;B;B;B
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440283;1;1;1;1;;1;1;1;;8;1;3;8;1;3;3;3;4;3;4;;;;;;;DBBCCADBBDB;CADDCABACAB;DBBBDABCAAB;CAAADBABDBD;BADDADCCBBDD;DDBABDBADADC;2;0;;;;;;1;1;1;;1;11412;11412;2,35787E+15;-1090308;367434;189916256;20243175;2,35787E+15;-730731;359863;209122124;20113581;4.477777777800000;-0.104583;0.348908;254.222504;19.158096;;;;;;1;1;667;7;24264927245;A;B;A;A;A;A;A;D;B;B;B;A;B;F;F;A;B;C;C;C;B;B;B;B;C;C;C;B;D;D;D;B;B;B;B;B;B;B;B;B;A;A;A;F;A;B;A;A;B;A;B;A;B;A;A;A;C;C;C;A;B;B;A;A;A;A;B;A;A;A
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440284;1;1;1;1;;1;1;1;;14;7;2;14;7;2;9;1;3;1;3;;;;;;;BACCDDACBCA;DABBDBCAACA;CDDAADCCCBB;CBCDCABABBD;CBDADACCABAA;BADCACDCBBAD;2;2;;;;;;1;1;1;;1;11412;11412;2,35787E+15;630859;449128;284741134;24743972;2,35787E+15;1544623;493729;336296956;27595663;4.477777777800000;1.175891;0.3932;324.531777;21.590164;;;;;;1;1;615;7;24264927245;B;B;A;A;A;A;A;D;B;B;B;A;B;E;E;C;C;C;C;C;C;B;B;B;C;B;C;C;C;B;D;B;B;A;B;B;B;B;B;B;A;A;A;F;A;C;A;A;C;B;A;A;D;B;A;A;B;C;C;A;B;A;B;A;B;B;B;A;A;A
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440285;1;1;1;1;;1;1;1;;13;6;1;13;6;1;8;8;1;8;1;;;;;;;BDDADBAADAA;DABCACADACB;ACBCAACABAA;DDBAABCCDBA;ABCDCCDCBDBB;CBDABBDCABCA;2;2;;;;;;1;1;1;;1;11412;11412;2,35787E+15;-169877;340133;240625895;18739071;2,35787E+15;-741761;427044;208505632;23868483;4.477777777800000;0.978927;0.393183;313.71677;21.589183;;;;;;1;1;541;5;24264927245;B;B;A;C;A;A;A;B;B;B;A;A;A;E;D;B;C;C;C;C;B;B;B;B;B;B;C;B;C;B;D;A;B;B;A;B;B;B;B;B;A;A;A;F;B;B;A;A;B;B;B;A;D;A;B;B;B;B;B;C;C;A;B;B;B;B;B;A;A;B
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440286;1;1;1;1;;1;1;1;;9;2;4;9;2;4;4;4;5;4;5;;;;;;;DDBBDB.CAAB;DACBDDACBBA;DDCDCCBABDD;BCACBDBBCBD;BABBDABAACDC;ABBADBACDCAA;0;0;;;;;;1;1;1;;1;11412;11412;2,35787E+15;-1004591;317474;194638694;1749071;2,35787E+15;-88736;39346;245004719;21991395;4.477777777800000;0.34799;0.364255;279.072778;20.000806;;;;;;1;1;557;6;24264927245;.;.;.;.;A;A;B;.;B;B;.;.;B;E;F;B;B;C;B;.;B;B;B;B;B;B;C;D;B;B;D;B;B;A;B;B;B;B;B;A;A;A;A;F;B;.;.;.;C;A;C;A;D;D;A;A;C;C;C;A;B;A;.;B;A;A;B;B;A;A
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440287;1;1;1;1;;1;1;1;;7;7;1;7;7;1;2;2;3;2;3;;;;;;;BACADBACBCA;DABCDCAACCB;CDDAADADCBB;DDBAACACDDB;CABABDCDDACD;BDDCABACBBDD;2;1;;;;;;1;1;1;;1;11412;11412;2,35787E+15;336954;410659;268548919;22624585;2,35787E+15;297955;328443;26661778;18357444;4.477777777800000;0.549366;0.320747;290.130063;17.611856;;;;;;1;1;472;4;24264927245;A;B;A;C;A;A;A;B;B;A;A;A;B;D;F;B;C;C;C;C;C;B;B;B;B;C;D;B;B;A;D;B;B;B;B;A;A;B;B;A;A;A;A;A;B;C;A;A;C;A;D;A;D;A;A;A;A;B;A;A;A;A;B;A;A;C;A;A;A;A
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440288;1;1;1;1;;1;1;1;;10;3;5;10;3;5;5;5;6;5;6;;;;;;;CABDBAADDBB;DCBADCBAACA;ACBADBAAABB;CBCBBCABBDA;ABCCDAACDDCA;CCAADABAACCC;0;0;;;;;;1;1;1;;1;11412;11412;2,35787E+15;-1051014;361649;192081094;1992446;2,35787E+15;-353355;349612;230214547;19540629;4.477777777800000;0.149782;0.358958;268.189369;19.709954;;;;;;1;1;592;6;24264927245;A;C;A;C;A;A;A;B;B;B;A;A;A;F;F;B;C;C;C;C;C;B;B;B;B;A;D;B;D;C;D;B;B;B;A;B;B;B;B;B;A;A;A;A;B;B;A;A;D;A;C;A;D;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A
2023;1;11;6322171;2;61436900;0;1;1665090;5;49440289;1;1;1;1;;1;1;1;;11;4;6;11;4;6;6;6;7;6;7;;;;;;;AACDDBACBCA;BAAACDCBCCA;ABCDADADBDA;AABCDCBBACD;CADABDBADACB;BDCADCABCBAC;0;0;;;;;;1;1;1;;1;11412;11412;2,35787E+15;-1518295;359655;166337013;19814603;2,35787E+15;-2142812;521136;13019763;29127504;4.477777777800000;-1.664688;0.496834;168.559041;27.280578;;;;;;1;1;443;3;24264927245;A;C;A;A;A;A;A;C;*;*;B;B;A;F;F;A;.;A;C;*;B;B;B;B;B;A;C;A;B;B;D;A;B;B;A;B;A;A;B;B;B;A;A;I;A;B;A;A;A;A;B;A;D;A;A;A;A;B;C;A;B;B;B;B;B;B;B;B;B;B
2023;1;11;6322171;2;61437333;1;1;1491095;5;49392689;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;ADBABDCCAAC;BCADDCABCCD;BABCACCADCC;DABBCBABCAC;;;;;;;;;;1;1;;;0;632217131;;1E+15;-1623516;397996;160540034;21926938;1E+15;-1481621;466934;167153134;26098028;;;;;;;;;;;1;0;;1;;A;E;A;E;.;A;A;C;.;.;.;.;.;F;F;*;.;.;.;.;.;*;*;*;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61437333;1;1;1491095;5;49392690;1;1;1;;;1;1;;;11;4;6;11;4;6;;;;;;;;;;;;ABDBADACAAA;BDAADACDADD;BDBCADBACBC;BCDACDBCDAD;;;;;;;;;;1;1;;;0;632217131;;1E+15;-1489784;344427;16790778;18975642;1E+15;-2366288;543425;117707036;30373288;;;;;;;;;;;1;1;352;2;10909090909;A;B;A;C;A;A;B;E;B;B;A;B;B;B;.;A;A;C;C;C;A;A;B;B;B;A;B;B;B;A;C;A;B;A;B;A;A;B;A;A;A;B;B;B;B;A;A;A;B;A;D;A;C;D;D;B;.;A;A;A;A;.;.;.;.;.;.;.;.;.
2023;1;11;6322171;2;61437333;1;1;1491095;5;49392691;1;1;1;;;1;1;;;9;2;4;9;2;4;;;;;;;;;;;;DDBBDBCAACA;CDCBDCAADDA;DCCCCABABCD;BAADADBBCBB;;;;;;;;;;1;1;;;0;632217131;;1E+15;621166;472524;284207114;26032936;1E+15;-63081;392565;214706942;21941372;;;;;;;;;;;1;1;519;5;10909090909;B;E;A;C;A;A;A;D;B;B;A;A;B;B;E;B;C;C;C;C;C;B;B;B;C;C;C;B;B;B;C;B;B;A;A;B;A;B;B;B;A;A;A;A;A;A;A;C;B;D;B;A;D;C;B;D;D;D;D;A;C;A;B;B;B;A;D;A;A;A
2023;1;11;6322171;2;61437333;1;1;1491095;5;49392692;1;1;1;;;1;1;;;10;3;5;10;3;5;;;;;;;;;;;;CCABDAAAAAA;BDBBACBBABA;ACCBBCBBAAD;BBBAABBAABD;;;;;;;;;;1;1;;;0;632217131;;1E+15;-1706401;42335;155973621;23323775;1E+15;-250037;519824;110212881;29054173;;;;;;;;;;;1;1;365;2;10909090909;B;F;A;D;A;A;A;E;B;B;A;A;A;F;F;C;C;C;C;C;C;B;B;B;B;A;C;B;B;A;C;A;B;A;B;A;A;B;A;A;A;A;B;A;A;A;B;A;D;B;D;D;A;D;D;D;B;B;D;B;D;A;A;B;A;A;C;.;A;A
2023;1;11;6322171;2;61437333;1;1;1491095;5;49393013;1;1;1;;;1;1;;;6;6;7;6;6;7;;;;;;;;;;;;BDDABBCDACA;BDBCBDCBBBA;BADCCBCDABB;ADCADADACAB;;;;;;;;;;1;1;;;0;632217131;;1E+15;-1211643;3648;183231503;20098059;1E+15;-937536;368712;197563311;20608172;;;;;;;;;;;1;1;347;2;10909090909;A;D;A;C;A;A;B;A;B;A;A;A;A;F;F;B;B;C;C;C;B;B;B;B;B;A;C;B;B;A;B;A;B;B;B;A;A;B;A;A;B;A;A;B;C;A;C;A;C;A;C;A;C;A;A;A;A;A;A;.;A;B;B;B;C;B;.;B;B;B
2023;1;11;6322171;2;61437333;1;1;1491095;5;49393014;1;1;1;;;1;1;;;19;5;1;19;5;1;;;;;;;;;;;;CABDDCBBADC;DDBCACBAACA;DDBBBCABCBC;DCAADBBABDD;;;;;;;;;;1;1;;;0;632217131;;1E+15;157958;398842;258687427;21973547;1E+15;-794383;371293;205564466;2075243;;;;;;;;;;;1;1;445;3;10909090909;B;F;A;C;A;A;A;D;B;.;.;.;.;B;A;B;B;B;B;B;B;B;B;B;B;A;D;C;C;A;D;B;B;A;A;A;A;B;B;A;A;A;A;A;C;A;A;A;A;B;B;A;B;B;B;D;D;D;A;A;A;A;A;B;C;C;B;A;A;A
2023;1;11;6322171;2;61437333;1;1;1491095;5;49393015;1;1;1;;;1;1;;;8;1;3;8;1;3;;;;;;;;;;;;DABDACDCCBA;CDACCAACBCB;DDBADABBCDC;CDDAABBABBB;;;;;;;;;;1;1;;;0;632217131;;1E+15;-1354223;392787;175376291;21639957;1E+15;-424924;328497;226214389;18360462;;;;;;;;;;;1;1;43;3;10909090909;A;D;A;C;A;A;A;E;A;A;A;A;A;F;F;A;B;C;C;A;C;B;B;B;B;A;.;B;B;C;C;B;B;A;B;A;A;B;A;A;.;A;B;A;B;C;A;A;A;A;B;D;B;D;C;A;B;D;A;B;B;B;D;B;A;D;D;A;B;A
2023;1;11;6322171;2;61437333;1;1;1491095;5;49393016;1;0;0;;;0;0;;;9;2;4;9;2;4;;;;;;;;;;;;...........;...........;...........;...........;;;;;;;;;;0;0;;;0;632217131;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
